title,content,url,source,published_date
"Sosialisasi SE2026 di Bojonegoro: Data Dijamin Rahasia, Bukan untuk Pajak","BPS menggelar sosialisasi Sensus Ekonomi 2026 di Bojonegoro guna memastikan masyarakat memahami tujuan dan manfaat sensus. Sosialisasi turut melibatkan tokoh masyarakat setempat agar pesan tersampaikan lebih efektif ke pelaku usaha kecil. BPS menegaskan data SE2026 hanya digunakan untuk kepentingan statistik dan tidak berkaitan dengan urusan perpajakan atau penegakan hukum. ""Awalnya saya kira ini untuk pajak, ternyata untuk data statistik saja. Jadi lebih tenang,"" ujar salah seorang pelaku usaha di Bojonegoro. Warga diimbau tidak ragu menerima kedatangan petugas resmi SE2026 di wilayah masing-masing.",,Tribunnews,2026-02-20
Pelatihan Petugas SE2026 di Jakarta Pusat Tekankan Akurasi dan Etika Wawancara,"BPS Jakarta Pusat menggelar pelatihan intensif bagi calon petugas Sensus Ekonomi 2026 yang akan diterjunkan ke lapangan. Peserta pelatihan dinyatakan lulus setelah melalui evaluasi pemahaman konsep dan praktik penggunaan aplikasi pendataan. Pelatihan mencakup teknik wawancara, klasifikasi jenis usaha, hingga simulasi penggunaan aplikasi Computer Assisted Personal Interviewing (CAPI). ""Kami disiapkan betul, mulai dari cara bertanya sampai cara mengatasi responden yang menolak,"" ujar salah satu calon petugas. BPS Jakarta Pusat menargetkan seluruh petugas siap sebelum jadwal pencacahan nasional dimulai.",,The Jakarta Post,2026-02-24
"Sistem Pendataan Digital SE2026 Dites di Blitar, Ini Hasilnya","BPS melaksanakan uji coba sistem pendataan digital CAPI untuk Sensus Ekonomi 2026 di sejumlah wilayah percontohan termasuk Blitar. Beberapa kendala teknis kecil masih ditemukan terkait sinkronisasi data di lokasi dengan jaringan internet terbatas. Petugas di Blitar melaporkan proses input data melalui aplikasi jauh lebih cepat dibanding menggunakan kuesioner kertas. ""Aplikasinya cukup mudah dipelajari, meski awalnya kami butuh waktu adaptasi,"" ujar salah satu petugas uji coba di Blitar. BPS optimistis sistem digital ini akan mempercepat keseluruhan proses SE2026 dibanding sensus sebelumnya.",,Liputan6,2026-02-02
Ribuan Calon Petugas SE2026 di Manado Ikuti Pelatihan Intensif,"BPS Manado menggelar pelatihan intensif bagi calon petugas Sensus Ekonomi 2026 yang akan diterjunkan ke lapangan. Pelatihan mencakup teknik wawancara, klasifikasi jenis usaha, hingga simulasi penggunaan aplikasi Computer Assisted Personal Interviewing (CAPI). Sebanyak 2,3 juta calon petugas di Manado mengikuti seleksi sebelum resmi ditugaskan sebagai petugas lapangan SE2026. ""Kualitas data sangat bergantung pada kesiapan petugas di lapangan,"" kata instruktur pelatihan BPS Manado. BPS Manado menargetkan seluruh petugas siap sebelum jadwal pencacahan nasional dimulai.",,CNN Indonesia,2026-02-15
"Sosialisasi Sensus Ekonomi 2026 Digelar di Mataram, Warga Diminta Kooperatif","Kementerian Koperasi dan UKM bersama BPS mengajak pelaku usaha mikro, kecil, dan menengah di Mataram untuk berpartisipasi aktif dalam SE2026. Sebanyak 65 persen peserta sosialisasi di Mataram mengaku baru memahami mekanisme sensus setelah mengikuti kegiatan tersebut. Partisipasi UMKM dinilai krusial karena sektor ini menyumbang lebih dari separuh produk domestik bruto nasional. ""Kami akan terus turun ke lapangan agar tidak ada warga yang salah paham soal sensus ini,"" ujar petugas sosialisasi BPS. BPS Mataram membuka posko informasi bagi warga yang ingin bertanya lebih lanjut soal SE2026.",,CNBC Indonesia,2026-02-16
Pelaku Usaha Digital di Semarang Diminta Tak Lewatkan SE2026,"BPS mengingatkan pelaku usaha berbasis digital di Semarang, termasuk pemilik toko daring, agar turut terdata dalam SE2026. BPS menyiapkan metode pendataan khusus, termasuk pendekatan berbasis komunitas dan platform daring, untuk menjangkau kelompok usaha ini. Diperkirakan ribuan pelaku usaha rumahan di Semarang belum pernah tercatat dalam sensus ekonomi sebelumnya. ""Usaha online sekarang juga bagian penting ekonomi, jadi wajib ikut tercatat di SE2026,"" ujar perwakilan BPS Semarang. BPS optimistis strategi ini akan memperluas cakupan data dibanding sensus ekonomi sebelumnya.",,Bisnis Indonesia,2026-02-23
Pelatihan Petugas SE2026 di Sampang Tekankan Akurasi dan Etika Wawancara,"Ratusan calon petugas mengikuti pelatihan SE2026 di Sampang selama beberapa hari guna memastikan kesiapan di lapangan. Pelatihan mencakup teknik wawancara, klasifikasi jenis usaha, hingga simulasi penggunaan aplikasi Computer Assisted Personal Interviewing (CAPI). Peserta pelatihan dinyatakan lulus setelah melalui evaluasi pemahaman konsep dan praktik penggunaan aplikasi pendataan. ""Petugas yang lolos pelatihan akan mendapatkan surat tugas resmi sebelum turun ke lapangan,"" ujar penanggung jawab pelatihan. Pelatihan lanjutan akan digelar untuk menyegarkan kembali pemahaman petugas menjelang hari pertama pencacahan.",,Tempo,2026-02-13
Perbankan di Pontianak Siap Manfaatkan Data SE2026 untuk Pembiayaan UMKM,"Sejumlah lembaga perbankan di Pontianak menyatakan kesiapan memanfaatkan hasil SE2026 untuk memetakan potensi pembiayaan UMKM. Akademisi menilai SE2026 relevan untuk memetakan ulang struktur ekonomi yang banyak berubah sejak pandemi, termasuk pertumbuhan usaha digital. Ketua asosiasi UMKM daerah menilai data yang dihasilkan nantinya akan sangat membantu dunia usaha mengakses program pembiayaan. ""Semakin lengkap data usaha, semakin mudah kami advokasi kebijakan yang berpihak ke UMKM,"" kata ketua asosiasi pengusaha Pontianak. BPS membuka ruang kerja sama dengan berbagai pihak untuk pemanfaatan data hasil sensus ke depan.",,Trenasia,2026-02-10
Usaha Informal di Padang Jadi Tantangan Pendataan SE2026,"BPS mengingatkan pelaku usaha berbasis digital di Padang, termasuk pemilik toko daring, agar turut terdata dalam SE2026. Pendekatan lintas RT/RW turut digunakan untuk memastikan usaha skala sangat kecil ikut terdata. Usaha berbasis digital kerap luput dari pencatatan karena tidak memiliki lokasi usaha fisik yang jelas. ""Usaha online sekarang juga bagian penting ekonomi, jadi wajib ikut tercatat di SE2026,"" ujar perwakilan BPS Padang. BPS optimistis strategi ini akan memperluas cakupan data dibanding sensus ekonomi sebelumnya.",,Trenasia,2026-02-14
Uji Coba Sistem CAPI SE2026 Berjalan Lancar di Gresik,"Aplikasi pendataan berbasis gawai untuk SE2026 diuji coba di Gresik sebelum digunakan secara nasional. BPS menyiapkan mekanisme penyimpanan data secara offline sebagai solusi cadangan bila koneksi internet tidak stabil. Hasil uji coba menunjukkan sistem dapat mempercepat proses input data dibanding metode manual pada sensus-sensus sebelumnya. ""Aplikasinya cukup mudah dipelajari, meski awalnya kami butuh waktu adaptasi,"" ujar salah satu petugas uji coba di Gresik. BPS optimistis sistem digital ini akan mempercepat keseluruhan proses SE2026 dibanding sensus sebelumnya.",,Tribunnews,2026-02-27
"Sosialisasi SE2026 di Sidoarjo: Data Dijamin Rahasia, Bukan untuk Pajak","BPS menggelar sosialisasi Sensus Ekonomi 2026 di Sidoarjo guna memastikan masyarakat memahami tujuan dan manfaat sensus. Partisipasi UMKM dinilai krusial karena sektor ini menyumbang lebih dari separuh produk domestik bruto nasional. Petugas akan mengenakan tanda pengenal resmi dan seluruh data yang dikumpulkan dijamin kerahasiaannya sesuai Undang-Undang Statistik. ""Awalnya saya kira ini untuk pajak, ternyata untuk data statistik saja. Jadi lebih tenang,"" ujar salah seorang pelaku usaha di Sidoarjo. BPS Sidoarjo membuka posko informasi bagi warga yang ingin bertanya lebih lanjut soal SE2026.",,Infobank,2026-02-09
Pemerintah Ajak Pelaku UMKM Makassar Aktif Berpartisipasi dalam SE2026,"Kementerian Koperasi dan UKM bersama BPS mengajak pelaku usaha mikro, kecil, dan menengah di Makassar untuk berpartisipasi aktif dalam SE2026. Petugas akan mengenakan tanda pengenal resmi dan seluruh data yang dikumpulkan dijamin kerahasiaannya sesuai Undang-Undang Statistik. Partisipasi UMKM dinilai krusial karena sektor ini menyumbang lebih dari separuh produk domestik bruto nasional. ""Semakin lengkap data usaha yang tercatat, semakin tepat sasaran program bantuan dan pembinaan dari pemerintah,"" kata perwakilan BPS Makassar. Sosialisasi akan terus digencarkan hingga tahap pencacahan lapangan dimulai.",,Validnews,2026-02-21
Persiapan SE2026: Yogyakarta Rekrut dan Latih Petugas Lapangan,"BPS Yogyakarta menggelar pelatihan intensif bagi calon petugas Sensus Ekonomi 2026 yang akan diterjunkan ke lapangan. Sebanyak 120 ribu calon petugas di Yogyakarta mengikuti seleksi sebelum resmi ditugaskan sebagai petugas lapangan SE2026. Proses rekrutmen dilakukan secara transparan dan terbuka bagi warga lokal yang memenuhi kualifikasi administratif dan teknis. ""Kami disiapkan betul, mulai dari cara bertanya sampai cara mengatasi responden yang menolak,"" ujar salah satu calon petugas. Petugas yang lulus pelatihan akan diterjunkan ke lapangan begitu tahap pencacahan resmi dimulai.",,CNBC Indonesia,2026-02-26
Perbankan di Kediri Siap Manfaatkan Data SE2026 untuk Pembiayaan UMKM,"Kalangan asosiasi pengusaha di Kediri menyambut positif persiapan matang yang dilakukan BPS menjelang pelaksanaan SE2026. Data granular by name by address dari sensus dinilai dapat mempercepat proses analisis kelayakan usaha calon debitur. Akademisi menilai SE2026 relevan untuk memetakan ulang struktur ekonomi yang banyak berubah sejak pandemi, termasuk pertumbuhan usaha digital. ""Data granular ini akan sangat membantu kami menyalurkan kredit lebih tepat sasaran,"" ujar perwakilan perbankan di Kediri. BPS membuka ruang kerja sama dengan berbagai pihak untuk pemanfaatan data hasil sensus ke depan.",,Berita Satu,2026-02-19
BPS Bojonegoro Gencarkan Sosialisasi SE2026 hingga ke Tingkat Desa,"BPS menggelar sosialisasi Sensus Ekonomi 2026 di Bojonegoro guna memastikan masyarakat memahami tujuan dan manfaat sensus. Petugas akan mengenakan tanda pengenal resmi dan seluruh data yang dikumpulkan dijamin kerahasiaannya sesuai Undang-Undang Statistik. Partisipasi UMKM dinilai krusial karena sektor ini menyumbang lebih dari separuh produk domestik bruto nasional. ""Awalnya saya kira ini untuk pajak, ternyata untuk data statistik saja. Jadi lebih tenang,"" ujar salah seorang pelaku usaha di Bojonegoro. Sosialisasi akan terus digencarkan hingga tahap pencacahan lapangan dimulai.",,Times Indonesia,2026-02-27
"Sosialisasi SE2026 di Ambon: Data Dijamin Rahasia, Bukan untuk Pajak","BPS menggelar sosialisasi Sensus Ekonomi 2026 di Ambon guna memastikan masyarakat memahami tujuan dan manfaat sensus. Partisipasi UMKM dinilai krusial karena sektor ini menyumbang lebih dari separuh produk domestik bruto nasional. Sebanyak 57 persen peserta sosialisasi di Ambon mengaku baru memahami mekanisme sensus setelah mengikuti kegiatan tersebut. ""Semakin lengkap data usaha yang tercatat, semakin tepat sasaran program bantuan dan pembinaan dari pemerintah,"" kata perwakilan BPS Ambon. Sosialisasi akan terus digencarkan hingga tahap pencacahan lapangan dimulai.",,Suara.com,2026-02-04
Pelatihan Petugas SE2026 di Tuban Tekankan Akurasi dan Etika Wawancara,"Ratusan calon petugas mengikuti pelatihan SE2026 di Tuban selama beberapa hari guna memastikan kesiapan di lapangan. Sebanyak 750 ribu calon petugas di Tuban mengikuti seleksi sebelum resmi ditugaskan sebagai petugas lapangan SE2026. Proses rekrutmen dilakukan secara transparan dan terbuka bagi warga lokal yang memenuhi kualifikasi administratif dan teknis. ""Kami disiapkan betul, mulai dari cara bertanya sampai cara mengatasi responden yang menolak,"" ujar salah satu calon petugas. Pelatihan lanjutan akan digelar untuk menyegarkan kembali pemahaman petugas menjelang hari pertama pencacahan.",,IDN Times,2026-02-03
Pelatihan Petugas SE2026 di Palembang Tekankan Akurasi dan Etika Wawancara,"BPS Palembang menggelar pelatihan intensif bagi calon petugas Sensus Ekonomi 2026 yang akan diterjunkan ke lapangan. Pelatihan mencakup teknik wawancara, klasifikasi jenis usaha, hingga simulasi penggunaan aplikasi Computer Assisted Personal Interviewing (CAPI). Sebanyak 620 ribu calon petugas di Palembang mengikuti seleksi sebelum resmi ditugaskan sebagai petugas lapangan SE2026. ""Kami disiapkan betul, mulai dari cara bertanya sampai cara mengatasi responden yang menolak,"" ujar salah satu calon petugas. BPS Palembang menargetkan seluruh petugas siap sebelum jadwal pencacahan nasional dimulai.",,Koran Tempo,2026-02-27
Akademisi: SE2026 di Bandung Penting untuk Kebijakan Ekonomi Lokal,"Kalangan asosiasi pengusaha di Bandung menyambut positif persiapan matang yang dilakukan BPS menjelang pelaksanaan SE2026. Akademisi menilai SE2026 relevan untuk memetakan ulang struktur ekonomi yang banyak berubah sejak pandemi, termasuk pertumbuhan usaha digital. Sinergi antar-sektor dinilai penting agar hasil sensus benar-benar dimanfaatkan secara optimal oleh pengambil kebijakan. ""Semakin lengkap data usaha, semakin mudah kami advokasi kebijakan yang berpihak ke UMKM,"" kata ketua asosiasi pengusaha Bandung. Kolaborasi lintas sektor ini diharapkan terus berlanjut hingga hasil SE2026 dirilis resmi.",,Kontan,2026-02-13
BPS Mojokerto Uji Coba Aplikasi Pendataan Digital Jelang SE2026,"Aplikasi pendataan berbasis gawai untuk SE2026 diuji coba di Mojokerto sebelum digunakan secara nasional. Hasil uji coba menunjukkan sistem dapat mempercepat proses input data dibanding metode manual pada sensus-sensus sebelumnya. Beberapa kendala teknis kecil masih ditemukan terkait sinkronisasi data di lokasi dengan jaringan internet terbatas. ""Aplikasinya cukup mudah dipelajari, meski awalnya kami butuh waktu adaptasi,"" ujar salah satu petugas uji coba di Mojokerto. Perbaikan sistem akan dilakukan sebelum aplikasi digunakan secara nasional pada tahap pencacahan utama.",,Rilis Resmi BPS,2026-02-11
Persiapan SE2026: Bangkalan Rekrut dan Latih Petugas Lapangan,"Ratusan calon petugas mengikuti pelatihan SE2026 di Bangkalan selama beberapa hari guna memastikan kesiapan di lapangan. Pelatihan mencakup teknik wawancara, klasifikasi jenis usaha, hingga simulasi penggunaan aplikasi Computer Assisted Personal Interviewing (CAPI). Peserta pelatihan dinyatakan lulus setelah melalui evaluasi pemahaman konsep dan praktik penggunaan aplikasi pendataan. ""Kami disiapkan betul, mulai dari cara bertanya sampai cara mengatasi responden yang menolak,"" ujar salah satu calon petugas. BPS Bangkalan menargetkan seluruh petugas siap sebelum jadwal pencacahan nasional dimulai.",,The Jakarta Post,2026-02-22
Akademisi: SE2026 di Bojonegoro Penting untuk Kebijakan Ekonomi Lokal,"Sejumlah lembaga perbankan di Bojonegoro menyatakan kesiapan memanfaatkan hasil SE2026 untuk memetakan potensi pembiayaan UMKM. Data granular by name by address dari sensus dinilai dapat mempercepat proses analisis kelayakan usaha calon debitur. Sinergi antar-sektor dinilai penting agar hasil sensus benar-benar dimanfaatkan secara optimal oleh pengambil kebijakan. ""Semakin lengkap data usaha, semakin mudah kami advokasi kebijakan yang berpihak ke UMKM,"" kata ketua asosiasi pengusaha Bojonegoro. BPS membuka ruang kerja sama dengan berbagai pihak untuk pemanfaatan data hasil sensus ke depan.",,Berita Satu,2026-02-08
BPS Semarang Gelar Pelatihan Petugas Sensus Ekonomi 2026,"Proses rekrutmen dan pelatihan petugas SE2026 di Semarang mulai berjalan, menyasar warga lokal yang memenuhi kualifikasi. Proses rekrutmen dilakukan secara transparan dan terbuka bagi warga lokal yang memenuhi kualifikasi administratif dan teknis. Sebanyak 120 ribu calon petugas di Semarang mengikuti seleksi sebelum resmi ditugaskan sebagai petugas lapangan SE2026. ""Kami disiapkan betul, mulai dari cara bertanya sampai cara mengatasi responden yang menolak,"" ujar salah satu calon petugas. Pelatihan lanjutan akan digelar untuk menyegarkan kembali pemahaman petugas menjelang hari pertama pencacahan.",,Tribunnews,2026-02-01
BPS Ambon Gelar Pelatihan Petugas Sensus Ekonomi 2026,"BPS Ambon menggelar pelatihan intensif bagi calon petugas Sensus Ekonomi 2026 yang akan diterjunkan ke lapangan. Peserta pelatihan dinyatakan lulus setelah melalui evaluasi pemahaman konsep dan praktik penggunaan aplikasi pendataan. Sebanyak 85 ribu calon petugas di Ambon mengikuti seleksi sebelum resmi ditugaskan sebagai petugas lapangan SE2026. ""Kami disiapkan betul, mulai dari cara bertanya sampai cara mengatasi responden yang menolak,"" ujar salah satu calon petugas. Pelatihan lanjutan akan digelar untuk menyegarkan kembali pemahaman petugas menjelang hari pertama pencacahan.",,Rilis Resmi BPS,2026-02-19
Pelatihan Petugas SE2026 di Sumenep Tekankan Akurasi dan Etika Wawancara,"Ratusan calon petugas mengikuti pelatihan SE2026 di Sumenep selama beberapa hari guna memastikan kesiapan di lapangan. Instruktur menekankan pentingnya sikap sopan dan profesional petugas saat mendatangi responden di lapangan. Peserta pelatihan dinyatakan lulus setelah melalui evaluasi pemahaman konsep dan praktik penggunaan aplikasi pendataan. ""Petugas yang lolos pelatihan akan mendapatkan surat tugas resmi sebelum turun ke lapangan,"" ujar penanggung jawab pelatihan. Pelatihan lanjutan akan digelar untuk menyegarkan kembali pemahaman petugas menjelang hari pertama pencacahan.",,CNN Indonesia,2026-02-04
Sinyal Internet Jadi Kendala Petugas SE2026 di Bojonegoro,"Petugas SE2026 di Bojonegoro mengaku kesulitan mengunggah data akibat koneksi internet yang tidak stabil. BPS menyatakan tengah menyiapkan skema tambahan waktu dan dukungan logistik bagi petugas di wilayah sulit dijangkau. Cuaca ekstrem di beberapa titik turut menjadi tantangan tambahan bagi petugas lapangan. ""Kadang kami harus jalan kaki cukup jauh karena kendaraan tidak bisa masuk,"" ujar salah satu petugas SE2026 di Bojonegoro. BPS optimistis kendala ini tidak akan mengganggu target penyelesaian secara keseluruhan.",,Trenasia,2026-02-19
Ribuan Calon Petugas SE2026 di Mojokerto Ikuti Pelatihan Intensif,"Proses rekrutmen dan pelatihan petugas SE2026 di Mojokerto mulai berjalan, menyasar warga lokal yang memenuhi kualifikasi. Instruktur menekankan pentingnya sikap sopan dan profesional petugas saat mendatangi responden di lapangan. Sebanyak 120 ribu calon petugas di Mojokerto mengikuti seleksi sebelum resmi ditugaskan sebagai petugas lapangan SE2026. ""Petugas yang lolos pelatihan akan mendapatkan surat tugas resmi sebelum turun ke lapangan,"" ujar penanggung jawab pelatihan. BPS Mojokerto menargetkan seluruh petugas siap sebelum jadwal pencacahan nasional dimulai.",,Bangkalan Terkini,2026-02-02
BPS Padang Gelar Pelatihan Petugas Sensus Ekonomi 2026,"Proses rekrutmen dan pelatihan petugas SE2026 di Padang mulai berjalan, menyasar warga lokal yang memenuhi kualifikasi. Peserta pelatihan dinyatakan lulus setelah melalui evaluasi pemahaman konsep dan praktik penggunaan aplikasi pendataan. Proses rekrutmen dilakukan secara transparan dan terbuka bagi warga lokal yang memenuhi kualifikasi administratif dan teknis. ""Kualitas data sangat bergantung pada kesiapan petugas di lapangan,"" kata instruktur pelatihan BPS Padang. BPS Padang menargetkan seluruh petugas siap sebelum jadwal pencacahan nasional dimulai.",,Antara News,2026-02-17
Pelaku Usaha Digital di Palembang Diminta Tak Lewatkan SE2026,"BPS mengingatkan pelaku usaha berbasis digital di Palembang, termasuk pemilik toko daring, agar turut terdata dalam SE2026. BPS menyiapkan metode pendataan khusus, termasuk pendekatan berbasis komunitas dan platform daring, untuk menjangkau kelompok usaha ini. Usaha berbasis digital kerap luput dari pencatatan karena tidak memiliki lokasi usaha fisik yang jelas. ""Usaha online sekarang juga bagian penting ekonomi, jadi wajib ikut tercatat di SE2026,"" ujar perwakilan BPS Palembang. BPS optimistis strategi ini akan memperluas cakupan data dibanding sensus ekonomi sebelumnya.",,Infobank,2026-02-18
Usaha Informal di Surabaya Jadi Tantangan Pendataan SE2026,"Salah satu tantangan terbesar pelaksanaan SE2026 di Surabaya adalah menjangkau usaha informal yang sulit terdeteksi karena tidak memiliki lokasi tetap. Diperkirakan ribuan pelaku usaha rumahan di Surabaya belum pernah tercatat dalam sensus ekonomi sebelumnya. Pendekatan lintas RT/RW turut digunakan untuk memastikan usaha skala sangat kecil ikut terdata. ""Saya baru tahu usaha jualan online di rumah juga perlu didata,"" kata salah satu pelaku usaha rumahan di Surabaya. Pendataan usaha informal dan digital ditargetkan tuntas seiring berjalannya tahap pencacahan utama.",,Kontan,2026-02-11
Asosiasi Pengusaha Bandung Apresiasi Persiapan SE2026,"Kalangan asosiasi pengusaha di Bandung menyambut positif persiapan matang yang dilakukan BPS menjelang pelaksanaan SE2026. Data granular by name by address dari sensus dinilai dapat mempercepat proses analisis kelayakan usaha calon debitur. Akademisi menilai SE2026 relevan untuk memetakan ulang struktur ekonomi yang banyak berubah sejak pandemi, termasuk pertumbuhan usaha digital. ""Data granular ini akan sangat membantu kami menyalurkan kredit lebih tepat sasaran,"" ujar perwakilan perbankan di Bandung. Kolaborasi lintas sektor ini diharapkan terus berlanjut hingga hasil SE2026 dirilis resmi.",,Bangkalan Terkini,2026-02-28
Sinyal Internet Jadi Kendala Petugas SE2026 di Blitar,"Sejumlah petugas SE2026 di Blitar melaporkan kendala akses menuju kawasan usaha di wilayah dengan infrastruktur jalan kurang memadai. BPS menyatakan tengah menyiapkan skema tambahan waktu dan dukungan logistik bagi petugas di wilayah sulit dijangkau. Cuaca ekstrem di beberapa titik turut menjadi tantangan tambahan bagi petugas lapangan. ""Kadang kami harus jalan kaki cukup jauh karena kendaraan tidak bisa masuk,"" ujar salah satu petugas SE2026 di Blitar. Petugas tetap didorong menyelesaikan wilayah kerjanya sesuai jadwal yang telah ditetapkan.",,JPNN,2026-02-04
BPS Bangkalan Uji Coba Aplikasi Pendataan Digital Jelang SE2026,"Aplikasi pendataan berbasis gawai untuk SE2026 diuji coba di Bangkalan sebelum digunakan secara nasional. BPS menyiapkan mekanisme penyimpanan data secara offline sebagai solusi cadangan bila koneksi internet tidak stabil. Hasil uji coba menunjukkan sistem dapat mempercepat proses input data dibanding metode manual pada sensus-sensus sebelumnya. ""Kami terus memperbaiki sistem berdasarkan masukan dari petugas di lapangan,"" kata tim teknis BPS. BPS optimistis sistem digital ini akan mempercepat keseluruhan proses SE2026 dibanding sensus sebelumnya.",,Katadata,2026-02-11
Pelatihan Petugas SE2026 di Jakarta Pusat Tekankan Akurasi dan Etika Wawancara,"BPS Jakarta Pusat menggelar pelatihan intensif bagi calon petugas Sensus Ekonomi 2026 yang akan diterjunkan ke lapangan. Instruktur menekankan pentingnya sikap sopan dan profesional petugas saat mendatangi responden di lapangan. Pelatihan mencakup teknik wawancara, klasifikasi jenis usaha, hingga simulasi penggunaan aplikasi Computer Assisted Personal Interviewing (CAPI). ""Kami disiapkan betul, mulai dari cara bertanya sampai cara mengatasi responden yang menolak,"" ujar salah satu calon petugas. Petugas yang lulus pelatihan akan diterjunkan ke lapangan begitu tahap pencacahan resmi dimulai.",,Suara.com,2026-02-10
Petugas SE2026 di Solo Hadapi Kendala Akses Wilayah Terpencil,"Petugas SE2026 di Solo mengaku kesulitan mengunggah data akibat koneksi internet yang tidak stabil. Cuaca ekstrem di beberapa titik turut menjadi tantangan tambahan bagi petugas lapangan. BPS menyatakan tengah menyiapkan skema tambahan waktu dan dukungan logistik bagi petugas di wilayah sulit dijangkau. ""Kami sedang kaji penyediaan perangkat pendukung koneksi tambahan untuk wilayah seperti ini,"" kata perwakilan BPS. Petugas tetap didorong menyelesaikan wilayah kerjanya sesuai jadwal yang telah ditetapkan.",,The Jakarta Post,2026-02-23
Usaha Informal di Ponorogo Jadi Tantangan Pendataan SE2026,"Salah satu tantangan terbesar pelaksanaan SE2026 di Ponorogo adalah menjangkau usaha informal yang sulit terdeteksi karena tidak memiliki lokasi tetap. Pendekatan lintas RT/RW turut digunakan untuk memastikan usaha skala sangat kecil ikut terdata. Usaha berbasis digital kerap luput dari pencatatan karena tidak memiliki lokasi usaha fisik yang jelas. ""Saya baru tahu usaha jualan online di rumah juga perlu didata,"" kata salah satu pelaku usaha rumahan di Ponorogo. BPS optimistis strategi ini akan memperluas cakupan data dibanding sensus ekonomi sebelumnya.",,Radar Madura,2026-02-05
BPS Sumenep Uji Coba Aplikasi Pendataan Digital Jelang SE2026,"Aplikasi pendataan berbasis gawai untuk SE2026 diuji coba di Sumenep sebelum digunakan secara nasional. Hasil uji coba menunjukkan sistem dapat mempercepat proses input data dibanding metode manual pada sensus-sensus sebelumnya. BPS menyiapkan mekanisme penyimpanan data secara offline sebagai solusi cadangan bila koneksi internet tidak stabil. ""Aplikasinya cukup mudah dipelajari, meski awalnya kami butuh waktu adaptasi,"" ujar salah satu petugas uji coba di Sumenep. BPS optimistis sistem digital ini akan mempercepat keseluruhan proses SE2026 dibanding sensus sebelumnya.",,Warta Ekonomi,2026-02-20
Sejumlah Kendala Warnai Pencacahan SE2026 di Balikpapan,"Sejumlah petugas SE2026 di Balikpapan melaporkan kendala akses menuju kawasan usaha di wilayah dengan infrastruktur jalan kurang memadai. BPS menyatakan tengah menyiapkan skema tambahan waktu dan dukungan logistik bagi petugas di wilayah sulit dijangkau. Cuaca ekstrem di beberapa titik turut menjadi tantangan tambahan bagi petugas lapangan. ""Kami sedang kaji penyediaan perangkat pendukung koneksi tambahan untuk wilayah seperti ini,"" kata perwakilan BPS. BPS optimistis kendala ini tidak akan mengganggu target penyelesaian secara keseluruhan.",,Katadata,2026-02-27
Petugas SE2026 di Sampang Hadapi Kendala Akses Wilayah Terpencil,"Sejumlah petugas SE2026 di Sampang melaporkan kendala akses menuju kawasan usaha di wilayah dengan infrastruktur jalan kurang memadai. Sebagai solusi sementara, petugas diarahkan menyimpan data secara offline terlebih dahulu dan menyinkronkannya begitu sinyal tersedia. Cuaca ekstrem di beberapa titik turut menjadi tantangan tambahan bagi petugas lapangan. ""Kadang kami harus jalan kaki cukup jauh karena kendaraan tidak bisa masuk,"" ujar salah satu petugas SE2026 di Sampang. BPS optimistis kendala ini tidak akan mengganggu target penyelesaian secara keseluruhan.",,Liputan6,2026-02-23
BPS Siapkan Strategi Khusus Jangkau Usaha Informal di Ambon,"Salah satu tantangan terbesar pelaksanaan SE2026 di Ambon adalah menjangkau usaha informal yang sulit terdeteksi karena tidak memiliki lokasi tetap. Usaha berbasis digital kerap luput dari pencatatan karena tidak memiliki lokasi usaha fisik yang jelas. Diperkirakan ribuan pelaku usaha rumahan di Ambon belum pernah tercatat dalam sensus ekonomi sebelumnya. ""Usaha online sekarang juga bagian penting ekonomi, jadi wajib ikut tercatat di SE2026,"" ujar perwakilan BPS Ambon. Pendataan usaha informal dan digital ditargetkan tuntas seiring berjalannya tahap pencacahan utama.",,Investor Daily,2026-02-11
Petugas SE2026 di Bangkalan Hadapi Kendala Akses Wilayah Terpencil,"Petugas SE2026 di Bangkalan mengaku kesulitan mengunggah data akibat koneksi internet yang tidak stabil. Cuaca ekstrem di beberapa titik turut menjadi tantangan tambahan bagi petugas lapangan. Kondisi ini berpotensi memperlambat penyelesaian target pencacahan di beberapa kecamatan. ""Kadang kami harus jalan kaki cukup jauh karena kendaraan tidak bisa masuk,"" ujar salah satu petugas SE2026 di Bangkalan. BPS optimistis kendala ini tidak akan mengganggu target penyelesaian secara keseluruhan.",,Suara.com,2026-02-19
BPS Lumajang Uji Coba Aplikasi Pendataan Digital Jelang SE2026,"BPS melaksanakan uji coba sistem pendataan digital CAPI untuk Sensus Ekonomi 2026 di sejumlah wilayah percontohan termasuk Lumajang. Beberapa kendala teknis kecil masih ditemukan terkait sinkronisasi data di lokasi dengan jaringan internet terbatas. Hasil uji coba menunjukkan sistem dapat mempercepat proses input data dibanding metode manual pada sensus-sensus sebelumnya. ""Kami terus memperbaiki sistem berdasarkan masukan dari petugas di lapangan,"" kata tim teknis BPS. Perbaikan sistem akan dilakukan sebelum aplikasi digunakan secara nasional pada tahap pencacahan utama.",,Suara.com,2026-02-16
