title,content,url,source,published_date
Akademisi: SE2026 di Padang Penting untuk Kebijakan Ekonomi Lokal,"Sejumlah lembaga perbankan di Padang menyatakan kesiapan memanfaatkan hasil SE2026 untuk memetakan potensi pembiayaan UMKM. Data granular by name by address dari sensus dinilai dapat mempercepat proses analisis kelayakan usaha calon debitur. Ketua asosiasi UMKM daerah menilai data yang dihasilkan nantinya akan sangat membantu dunia usaha mengakses program pembiayaan. ""Data granular ini akan sangat membantu kami menyalurkan kredit lebih tepat sasaran,"" ujar perwakilan perbankan di Padang. Kolaborasi lintas sektor ini diharapkan terus berlanjut hingga hasil SE2026 dirilis resmi.",,Liputan6,2026-01-10
BPS Tuban: Sensus Ekonomi 2026 Jadi Rujukan Kebijakan Ekonomi Lima Tahun ke Depan,"Badan Pusat Statistik (BPS) resmi mencanangkan pelaksanaan Sensus Ekonomi 2026 (SE2026) di Tuban, yang akan mencatat seluruh unit usaha mulai dari skala mikro hingga korporasi besar. Data yang dihasilkan nantinya akan digunakan sebagai dasar perencanaan pembangunan ekonomi lima tahun mendatang, termasuk penyusunan Produk Domestik Regional Bruto. Sensus ini merupakan yang ketujuh sejak pertama kali dilaksanakan pada 1986 dan menjadi rujukan utama penyusunan kebijakan ekonomi nasional maupun daerah. ""Kami mengajak seluruh elemen masyarakat Tuban untuk mendukung kelancaran Sensus Ekonomi 2026,"" kata perwakilan BPS setempat. BPS berharap seluruh pemangku kepentingan di Tuban dapat bersinergi menyukseskan program ini.",,IDN Times,2026-01-04
"Awas Petugas SE2026 Palsu, BPS Pontianak Beri Imbauan Ini","BPS mengimbau masyarakat Pontianak untuk lebih waspada terhadap oknum yang mengaku sebagai petugas Sensus Ekonomi 2026 namun tidak dilengkapi identitas resmi. Petugas resmi SE2026 tidak pernah meminta imbalan uang dalam bentuk apa pun kepada responden. BPS menegaskan seluruh petugas sah dibekali surat tugas dan tanda pengenal resmi ber-QR code yang dapat diverifikasi. ""Kami tidak pernah meminta transfer uang atau data rekening dalam proses sensus,"" tegas petugas BPS. BPS berharap kewaspadaan masyarakat dapat menekan potensi penyalahgunaan nama sensus untuk kepentingan pribadi oknum tertentu.",,Warta Ekonomi,2026-01-19
"Sosialisasi Sensus Ekonomi 2026 Digelar di Sidoarjo, Warga Diminta Kooperatif","Kegiatan sosialisasi SE2026 di Sidoarjo menyasar kelompok pelaku usaha, tokoh masyarakat, hingga aparat desa. Sosialisasi turut melibatkan tokoh masyarakat setempat agar pesan tersampaikan lebih efektif ke pelaku usaha kecil. Petugas akan mengenakan tanda pengenal resmi dan seluruh data yang dikumpulkan dijamin kerahasiaannya sesuai Undang-Undang Statistik. ""Kami akan terus turun ke lapangan agar tidak ada warga yang salah paham soal sensus ini,"" ujar petugas sosialisasi BPS. BPS Sidoarjo membuka posko informasi bagi warga yang ingin bertanya lebih lanjut soal SE2026.",,Radar Surabaya,2026-01-25
"Sosialisasi SE2026 di Bangkalan: Data Dijamin Rahasia, Bukan untuk Pajak","Kementerian Koperasi dan UKM bersama BPS mengajak pelaku usaha mikro, kecil, dan menengah di Bangkalan untuk berpartisipasi aktif dalam SE2026. Partisipasi UMKM dinilai krusial karena sektor ini menyumbang lebih dari separuh produk domestik bruto nasional. Sosialisasi turut melibatkan tokoh masyarakat setempat agar pesan tersampaikan lebih efektif ke pelaku usaha kecil. ""Awalnya saya kira ini untuk pajak, ternyata untuk data statistik saja. Jadi lebih tenang,"" ujar salah seorang pelaku usaha di Bangkalan. BPS Bangkalan membuka posko informasi bagi warga yang ingin bertanya lebih lanjut soal SE2026.",,IDN Times,2026-01-04
Pemkab Semarang Teken Kerja Sama dengan BPS Dukung SE2026,"Pemerintah Kabupaten Semarang menandatangani nota kesepahaman dengan BPS setempat untuk memperkuat dukungan pelaksanaan Sensus Ekonomi 2026. Dukungan anggaran operasional tambahan juga disiapkan pemerintah daerah untuk membantu kelancaran petugas di lapangan. Sejumlah dinas terkait di Semarang dilibatkan untuk mempercepat proses koordinasi lapangan. ""Sinergi antara BPS dan pemerintah daerah sangat menentukan keberhasilan sensus ini,"" kata Kepala BPS Semarang. Kerja sama ini diharapkan mempercepat penyelesaian tahapan SE2026 di Semarang.",,JPNN,2026-01-26
"Awas Petugas SE2026 Palsu, BPS Lumajang Beri Imbauan Ini","BPS mengimbau masyarakat Lumajang untuk lebih waspada terhadap oknum yang mengaku sebagai petugas Sensus Ekonomi 2026 namun tidak dilengkapi identitas resmi. Petugas resmi SE2026 tidak pernah meminta imbalan uang dalam bentuk apa pun kepada responden. BPS menegaskan seluruh petugas sah dibekali surat tugas dan tanda pengenal resmi ber-QR code yang dapat diverifikasi. ""Kalau ragu, warga bisa langsung menghubungi kantor BPS Lumajang untuk konfirmasi,"" kata perwakilan BPS. BPS berharap kewaspadaan masyarakat dapat menekan potensi penyalahgunaan nama sensus untuk kepentingan pribadi oknum tertentu.",,Koran Tempo,2026-01-19
BPS Banyuwangi: Sensus Ekonomi 2026 Jadi Rujukan Kebijakan Ekonomi Lima Tahun ke Depan,"Pemerintah melalui BPS memulai rangkaian Sensus Ekonomi 2026 di Banyuwangi sebagai bagian dari pendataan ekonomi nasional yang dilaksanakan setiap sepuluh tahun sekali. Pemerintah daerah Banyuwangi diminta turut mendukung sosialisasi program strategis nasional ini hingga ke tingkat kecamatan dan desa. BPS menargetkan seluruh unit usaha di Banyuwangi, baik yang berbadan hukum maupun tidak, dapat tercatat dalam basis data SE2026. ""Data yang akurat dari SE2026 akan menjadi dasar perencanaan pembangunan ekonomi ke depan,"" ujar Kepala BPS Banyuwangi. Rangkaian sosialisasi akan terus dilakukan hingga tahap pencacahan lapangan dimulai pada pertengahan tahun.",,Radar Surabaya,2026-01-06
"Pencanangan Sensus Ekonomi 2026 Digelar di Ponorogo, Catat Seluruh Unit Usaha","Pemerintah melalui BPS memulai rangkaian Sensus Ekonomi 2026 di Ponorogo sebagai bagian dari pendataan ekonomi nasional yang dilaksanakan setiap sepuluh tahun sekali. Sensus ini merupakan yang ketujuh sejak pertama kali dilaksanakan pada 1986 dan menjadi rujukan utama penyusunan kebijakan ekonomi nasional maupun daerah. Pemerintah daerah Ponorogo diminta turut mendukung sosialisasi program strategis nasional ini hingga ke tingkat kecamatan dan desa. ""Data yang akurat dari SE2026 akan menjadi dasar perencanaan pembangunan ekonomi ke depan,"" ujar Kepala BPS Ponorogo. Rangkaian sosialisasi akan terus dilakukan hingga tahap pencacahan lapangan dimulai pada pertengahan tahun.",,Warta Ekonomi,2026-01-02
BPS Kupang Gencarkan Sosialisasi SE2026 hingga ke Tingkat Desa,"Kegiatan sosialisasi SE2026 di Kupang menyasar kelompok pelaku usaha, tokoh masyarakat, hingga aparat desa. Partisipasi UMKM dinilai krusial karena sektor ini menyumbang lebih dari separuh produk domestik bruto nasional. BPS menegaskan data SE2026 hanya digunakan untuk kepentingan statistik dan tidak berkaitan dengan urusan perpajakan atau penegakan hukum. ""Kami akan terus turun ke lapangan agar tidak ada warga yang salah paham soal sensus ini,"" ujar petugas sosialisasi BPS. Warga diimbau tidak ragu menerima kedatangan petugas resmi SE2026 di wilayah masing-masing.",,Jawa Pos,2026-01-12
Akademisi: SE2026 di Semarang Penting untuk Kebijakan Ekonomi Lokal,"Sejumlah lembaga perbankan di Semarang menyatakan kesiapan memanfaatkan hasil SE2026 untuk memetakan potensi pembiayaan UMKM. Data granular by name by address dari sensus dinilai dapat mempercepat proses analisis kelayakan usaha calon debitur. Akademisi menilai SE2026 relevan untuk memetakan ulang struktur ekonomi yang banyak berubah sejak pandemi, termasuk pertumbuhan usaha digital. ""Data granular ini akan sangat membantu kami menyalurkan kredit lebih tepat sasaran,"" ujar perwakilan perbankan di Semarang. BPS membuka ruang kerja sama dengan berbagai pihak untuk pemanfaatan data hasil sensus ke depan.",,Antara News,2026-01-26
Pemda Bojonegoro Perkuat Dukungan untuk Suksekan Sensus Ekonomi 2026,"Pemda Bojonegoro menyatakan komitmen penuh mendukung suksesnya pelaksanaan SE2026 di wilayahnya. Bupati/wali kota Bojonegoro menyampaikan komitmen daerah dalam menyukseskan program strategis nasional ini. Dukungan anggaran operasional tambahan juga disiapkan pemerintah daerah untuk membantu kelancaran petugas di lapangan. ""Kami siap all-out mendukung BPS demi data yang akurat untuk perencanaan pembangunan daerah,"" ujar pejabat Pemkab Bojonegoro. Kerja sama ini diharapkan mempercepat penyelesaian tahapan SE2026 di Bojonegoro.",,Media Indonesia,2026-01-16
"Sensus Ekonomi 2026 Dimulai, Bangkalan Jadi Salah Satu Lokasi Pencanangan","Pemerintah melalui BPS memulai rangkaian Sensus Ekonomi 2026 di Bangkalan sebagai bagian dari pendataan ekonomi nasional yang dilaksanakan setiap sepuluh tahun sekali. Pemerintah daerah Bangkalan diminta turut mendukung sosialisasi program strategis nasional ini hingga ke tingkat kecamatan dan desa. Kegiatan pencanangan turut menandai dimulainya tahapan sosialisasi masif ke masyarakat dan pelaku usaha di Bangkalan. ""Data yang akurat dari SE2026 akan menjadi dasar perencanaan pembangunan ekonomi ke depan,"" ujar Kepala BPS Bangkalan. Pelaksanaan SE2026 di Bangkalan ditargetkan rampung sesuai jadwal nasional yang telah ditetapkan.",,Warta Ekonomi,2026-01-06
"Sosialisasi SE2026 di Makassar: Data Dijamin Rahasia, Bukan untuk Pajak","Kementerian Koperasi dan UKM bersama BPS mengajak pelaku usaha mikro, kecil, dan menengah di Makassar untuk berpartisipasi aktif dalam SE2026. Partisipasi UMKM dinilai krusial karena sektor ini menyumbang lebih dari separuh produk domestik bruto nasional. BPS menegaskan data SE2026 hanya digunakan untuk kepentingan statistik dan tidak berkaitan dengan urusan perpajakan atau penegakan hukum. ""Semakin lengkap data usaha yang tercatat, semakin tepat sasaran program bantuan dan pembinaan dari pemerintah,"" kata perwakilan BPS Makassar. BPS Makassar membuka posko informasi bagi warga yang ingin bertanya lebih lanjut soal SE2026.",,Madura Pos,2026-01-04
Pamekasan Siap Sambut Pelaksanaan Sensus Ekonomi 2026,"Kegiatan pencanangan Sensus Ekonomi 2026 di Pamekasan berlangsung meriah dan dihadiri unsur pemerintah daerah, dunia usaha, serta akademisi. Data yang dihasilkan nantinya akan digunakan sebagai dasar perencanaan pembangunan ekonomi lima tahun mendatang, termasuk penyusunan Produk Domestik Regional Bruto. Sensus ini merupakan yang ketujuh sejak pertama kali dilaksanakan pada 1986 dan menjadi rujukan utama penyusunan kebijakan ekonomi nasional maupun daerah. ""Ini bukan sekadar pendataan, tapi investasi jangka panjang untuk kebijakan ekonomi yang lebih tepat sasaran,"" ujar salah satu akademisi yang hadir dalam acara pencanangan. Pelaksanaan SE2026 di Pamekasan ditargetkan rampung sesuai jadwal nasional yang telah ditetapkan.",,Warta Ekonomi,2026-01-22
BPS Resmi Luncurkan Sensus Ekonomi 2026 di Madiun,"Kegiatan pencanangan Sensus Ekonomi 2026 di Madiun berlangsung meriah dan dihadiri unsur pemerintah daerah, dunia usaha, serta akademisi. Kegiatan pencanangan turut menandai dimulainya tahapan sosialisasi masif ke masyarakat dan pelaku usaha di Madiun. Pemerintah daerah Madiun diminta turut mendukung sosialisasi program strategis nasional ini hingga ke tingkat kecamatan dan desa. ""Data yang akurat dari SE2026 akan menjadi dasar perencanaan pembangunan ekonomi ke depan,"" ujar Kepala BPS Madiun. BPS berharap seluruh pemangku kepentingan di Madiun dapat bersinergi menyukseskan program ini.",,Katadata,2026-01-22
Pemkab Jakarta Selatan Teken Kerja Sama dengan BPS Dukung SE2026,"Pemerintah Kabupaten Jakarta Selatan menandatangani nota kesepahaman dengan BPS setempat untuk memperkuat dukungan pelaksanaan Sensus Ekonomi 2026. Sejumlah dinas terkait di Jakarta Selatan dilibatkan untuk mempercepat proses koordinasi lapangan. Kerja sama tersebut mencakup penyediaan data sekunder wilayah dan fasilitasi akses ke kawasan usaha. ""Sinergi antara BPS dan pemerintah daerah sangat menentukan keberhasilan sensus ini,"" kata Kepala BPS Jakarta Selatan. Kerja sama ini diharapkan mempercepat penyelesaian tahapan SE2026 di Jakarta Selatan.",,Bisnis Indonesia,2026-01-20
"Sosialisasi SE2026 di Semarang: Data Dijamin Rahasia, Bukan untuk Pajak","BPS menggelar sosialisasi Sensus Ekonomi 2026 di Semarang guna memastikan masyarakat memahami tujuan dan manfaat sensus. BPS menegaskan data SE2026 hanya digunakan untuk kepentingan statistik dan tidak berkaitan dengan urusan perpajakan atau penegakan hukum. Petugas akan mengenakan tanda pengenal resmi dan seluruh data yang dikumpulkan dijamin kerahasiaannya sesuai Undang-Undang Statistik. ""Kami akan terus turun ke lapangan agar tidak ada warga yang salah paham soal sensus ini,"" ujar petugas sosialisasi BPS. Sosialisasi akan terus digencarkan hingga tahap pencacahan lapangan dimulai.",,Radar Surabaya,2026-01-10
Pontianak Siap Sambut Pelaksanaan Sensus Ekonomi 2026,"Pemerintah melalui BPS memulai rangkaian Sensus Ekonomi 2026 di Pontianak sebagai bagian dari pendataan ekonomi nasional yang dilaksanakan setiap sepuluh tahun sekali. Kegiatan pencanangan turut menandai dimulainya tahapan sosialisasi masif ke masyarakat dan pelaku usaha di Pontianak. Data yang dihasilkan nantinya akan digunakan sebagai dasar perencanaan pembangunan ekonomi lima tahun mendatang, termasuk penyusunan Produk Domestik Regional Bruto. ""Data yang akurat dari SE2026 akan menjadi dasar perencanaan pembangunan ekonomi ke depan,"" ujar Kepala BPS Pontianak. Pelaksanaan SE2026 di Pontianak ditargetkan rampung sesuai jadwal nasional yang telah ditetapkan.",,CNBC Indonesia,2026-01-22
Pemerintah Ajak Pelaku UMKM Lumajang Aktif Berpartisipasi dalam SE2026,"Kegiatan sosialisasi SE2026 di Lumajang menyasar kelompok pelaku usaha, tokoh masyarakat, hingga aparat desa. Sebanyak 25 persen peserta sosialisasi di Lumajang mengaku baru memahami mekanisme sensus setelah mengikuti kegiatan tersebut. BPS menegaskan data SE2026 hanya digunakan untuk kepentingan statistik dan tidak berkaitan dengan urusan perpajakan atau penegakan hukum. ""Semakin lengkap data usaha yang tercatat, semakin tepat sasaran program bantuan dan pembinaan dari pemerintah,"" kata perwakilan BPS Lumajang. Sosialisasi akan terus digencarkan hingga tahap pencacahan lapangan dimulai.",,Merdeka.com,2026-01-25
BPS Semarang: Sensus Ekonomi 2026 Jadi Rujukan Kebijakan Ekonomi Lima Tahun ke Depan,"Pemerintah melalui BPS memulai rangkaian Sensus Ekonomi 2026 di Semarang sebagai bagian dari pendataan ekonomi nasional yang dilaksanakan setiap sepuluh tahun sekali. BPS menargetkan seluruh unit usaha di Semarang, baik yang berbadan hukum maupun tidak, dapat tercatat dalam basis data SE2026. Data yang dihasilkan nantinya akan digunakan sebagai dasar perencanaan pembangunan ekonomi lima tahun mendatang, termasuk penyusunan Produk Domestik Regional Bruto. ""Data yang akurat dari SE2026 akan menjadi dasar perencanaan pembangunan ekonomi ke depan,"" ujar Kepala BPS Semarang. Rangkaian sosialisasi akan terus dilakukan hingga tahap pencacahan lapangan dimulai pada pertengahan tahun.",,Liputan6,2026-01-13
Pemda Malang Perkuat Dukungan untuk Suksekan Sensus Ekonomi 2026,"Pemda Malang menyatakan komitmen penuh mendukung suksesnya pelaksanaan SE2026 di wilayahnya. Bupati/wali kota Malang menyampaikan komitmen daerah dalam menyukseskan program strategis nasional ini. Sejumlah dinas terkait di Malang dilibatkan untuk mempercepat proses koordinasi lapangan. ""Kami siap all-out mendukung BPS demi data yang akurat untuk perencanaan pembangunan daerah,"" ujar pejabat Pemkab Malang. Kedua pihak sepakat melakukan evaluasi berkala selama proses pelaksanaan sensus berlangsung.",,Sindonews,2026-01-09
BPS Balikpapan Gencarkan Sosialisasi SE2026 hingga ke Tingkat Desa,"BPS menggelar sosialisasi Sensus Ekonomi 2026 di Balikpapan guna memastikan masyarakat memahami tujuan dan manfaat sensus. Partisipasi UMKM dinilai krusial karena sektor ini menyumbang lebih dari separuh produk domestik bruto nasional. BPS menegaskan data SE2026 hanya digunakan untuk kepentingan statistik dan tidak berkaitan dengan urusan perpajakan atau penegakan hukum. ""Awalnya saya kira ini untuk pajak, ternyata untuk data statistik saja. Jadi lebih tenang,"" ujar salah seorang pelaku usaha di Balikpapan. Sosialisasi akan terus digencarkan hingga tahap pencacahan lapangan dimulai.",,Rilis Resmi BPS,2026-01-20
Akademisi: SE2026 di Mataram Penting untuk Kebijakan Ekonomi Lokal,"Kalangan asosiasi pengusaha di Mataram menyambut positif persiapan matang yang dilakukan BPS menjelang pelaksanaan SE2026. Data granular by name by address dari sensus dinilai dapat mempercepat proses analisis kelayakan usaha calon debitur. Ketua asosiasi UMKM daerah menilai data yang dihasilkan nantinya akan sangat membantu dunia usaha mengakses program pembiayaan. ""Data granular ini akan sangat membantu kami menyalurkan kredit lebih tepat sasaran,"" ujar perwakilan perbankan di Mataram. Kolaborasi lintas sektor ini diharapkan terus berlanjut hingga hasil SE2026 dirilis resmi.",,Antara News,2026-01-14
BPS Resmi Luncurkan Sensus Ekonomi 2026 di Sumenep,"Pemerintah melalui BPS memulai rangkaian Sensus Ekonomi 2026 di Sumenep sebagai bagian dari pendataan ekonomi nasional yang dilaksanakan setiap sepuluh tahun sekali. BPS menargetkan seluruh unit usaha di Sumenep, baik yang berbadan hukum maupun tidak, dapat tercatat dalam basis data SE2026. Data yang dihasilkan nantinya akan digunakan sebagai dasar perencanaan pembangunan ekonomi lima tahun mendatang, termasuk penyusunan Produk Domestik Regional Bruto. ""Kami mengajak seluruh elemen masyarakat Sumenep untuk mendukung kelancaran Sensus Ekonomi 2026,"" kata perwakilan BPS setempat. Pelaksanaan SE2026 di Sumenep ditargetkan rampung sesuai jadwal nasional yang telah ditetapkan.",,Bangkalan Terkini,2026-01-04
Pemerintah Ajak Pelaku UMKM Palembang Aktif Berpartisipasi dalam SE2026,"BPS menggelar sosialisasi Sensus Ekonomi 2026 di Palembang guna memastikan masyarakat memahami tujuan dan manfaat sensus. Sebanyak 75 persen peserta sosialisasi di Palembang mengaku baru memahami mekanisme sensus setelah mengikuti kegiatan tersebut. Sosialisasi turut melibatkan tokoh masyarakat setempat agar pesan tersampaikan lebih efektif ke pelaku usaha kecil. ""Awalnya saya kira ini untuk pajak, ternyata untuk data statistik saja. Jadi lebih tenang,"" ujar salah seorang pelaku usaha di Palembang. BPS Palembang membuka posko informasi bagi warga yang ingin bertanya lebih lanjut soal SE2026.",,Tribunnews,2026-01-08
BPS Pontianak Gencarkan Sosialisasi SE2026 hingga ke Tingkat Desa,"BPS menggelar sosialisasi Sensus Ekonomi 2026 di Pontianak guna memastikan masyarakat memahami tujuan dan manfaat sensus. BPS menegaskan data SE2026 hanya digunakan untuk kepentingan statistik dan tidak berkaitan dengan urusan perpajakan atau penegakan hukum. Sebanyak 55 persen peserta sosialisasi di Pontianak mengaku baru memahami mekanisme sensus setelah mengikuti kegiatan tersebut. ""Awalnya saya kira ini untuk pajak, ternyata untuk data statistik saja. Jadi lebih tenang,"" ujar salah seorang pelaku usaha di Pontianak. Sosialisasi akan terus digencarkan hingga tahap pencacahan lapangan dimulai.",,Sindonews,2026-01-11
Lamongan Siapkan Fasilitas Pendukung Pelaksanaan SE2026,"Pemda Lamongan menyatakan komitmen penuh mendukung suksesnya pelaksanaan SE2026 di wilayahnya. Bupati/wali kota Lamongan menyampaikan komitmen daerah dalam menyukseskan program strategis nasional ini. Sejumlah dinas terkait di Lamongan dilibatkan untuk mempercepat proses koordinasi lapangan. ""Sinergi antara BPS dan pemerintah daerah sangat menentukan keberhasilan sensus ini,"" kata Kepala BPS Lamongan. Kerja sama ini diharapkan mempercepat penyelesaian tahapan SE2026 di Lamongan.",,Katadata,2026-01-04
Pemerintah Ajak Pelaku UMKM Jakarta Selatan Aktif Berpartisipasi dalam SE2026,"Kegiatan sosialisasi SE2026 di Jakarta Selatan menyasar kelompok pelaku usaha, tokoh masyarakat, hingga aparat desa. Petugas akan mengenakan tanda pengenal resmi dan seluruh data yang dikumpulkan dijamin kerahasiaannya sesuai Undang-Undang Statistik. Sebanyak 20 persen peserta sosialisasi di Jakarta Selatan mengaku baru memahami mekanisme sensus setelah mengikuti kegiatan tersebut. ""Awalnya saya kira ini untuk pajak, ternyata untuk data statistik saja. Jadi lebih tenang,"" ujar salah seorang pelaku usaha di Jakarta Selatan. BPS Jakarta Selatan membuka posko informasi bagi warga yang ingin bertanya lebih lanjut soal SE2026.",,Suara.com,2026-01-04
BPS Resmi Luncurkan Sensus Ekonomi 2026 di Pontianak,"Badan Pusat Statistik (BPS) resmi mencanangkan pelaksanaan Sensus Ekonomi 2026 (SE2026) di Pontianak, yang akan mencatat seluruh unit usaha mulai dari skala mikro hingga korporasi besar. Sensus ini merupakan yang ketujuh sejak pertama kali dilaksanakan pada 1986 dan menjadi rujukan utama penyusunan kebijakan ekonomi nasional maupun daerah. BPS menargetkan seluruh unit usaha di Pontianak, baik yang berbadan hukum maupun tidak, dapat tercatat dalam basis data SE2026. ""Data yang akurat dari SE2026 akan menjadi dasar perencanaan pembangunan ekonomi ke depan,"" ujar Kepala BPS Pontianak. Pelaksanaan SE2026 di Pontianak ditargetkan rampung sesuai jadwal nasional yang telah ditetapkan.",,Okezone,2026-01-26
"Sosialisasi SE2026 di Sampang: Data Dijamin Rahasia, Bukan untuk Pajak","Kementerian Koperasi dan UKM bersama BPS mengajak pelaku usaha mikro, kecil, dan menengah di Sampang untuk berpartisipasi aktif dalam SE2026. Sosialisasi turut melibatkan tokoh masyarakat setempat agar pesan tersampaikan lebih efektif ke pelaku usaha kecil. Petugas akan mengenakan tanda pengenal resmi dan seluruh data yang dikumpulkan dijamin kerahasiaannya sesuai Undang-Undang Statistik. ""Kami akan terus turun ke lapangan agar tidak ada warga yang salah paham soal sensus ini,"" ujar petugas sosialisasi BPS. Sosialisasi akan terus digencarkan hingga tahap pencacahan lapangan dimulai.",,Radar Surabaya,2026-01-12
Bandung Siap Sambut Pelaksanaan Sensus Ekonomi 2026,"Kegiatan pencanangan Sensus Ekonomi 2026 di Bandung berlangsung meriah dan dihadiri unsur pemerintah daerah, dunia usaha, serta akademisi. Data yang dihasilkan nantinya akan digunakan sebagai dasar perencanaan pembangunan ekonomi lima tahun mendatang, termasuk penyusunan Produk Domestik Regional Bruto. Pemerintah daerah Bandung diminta turut mendukung sosialisasi program strategis nasional ini hingga ke tingkat kecamatan dan desa. ""Data yang akurat dari SE2026 akan menjadi dasar perencanaan pembangunan ekonomi ke depan,"" ujar Kepala BPS Bandung. Rangkaian sosialisasi akan terus dilakukan hingga tahap pencacahan lapangan dimulai pada pertengahan tahun.",,Liputan6,2026-01-14
"Pencanangan Sensus Ekonomi 2026 Digelar di Bogor, Catat Seluruh Unit Usaha","Badan Pusat Statistik (BPS) resmi mencanangkan pelaksanaan Sensus Ekonomi 2026 (SE2026) di Bogor, yang akan mencatat seluruh unit usaha mulai dari skala mikro hingga korporasi besar. Pemerintah daerah Bogor diminta turut mendukung sosialisasi program strategis nasional ini hingga ke tingkat kecamatan dan desa. Sensus ini merupakan yang ketujuh sejak pertama kali dilaksanakan pada 1986 dan menjadi rujukan utama penyusunan kebijakan ekonomi nasional maupun daerah. ""Kami mengajak seluruh elemen masyarakat Bogor untuk mendukung kelancaran Sensus Ekonomi 2026,"" kata perwakilan BPS setempat. Rangkaian sosialisasi akan terus dilakukan hingga tahap pencacahan lapangan dimulai pada pertengahan tahun.",,CNBC Indonesia,2026-01-26
Ribuan Calon Petugas SE2026 di Kupang Ikuti Pelatihan Intensif,"Ratusan calon petugas mengikuti pelatihan SE2026 di Kupang selama beberapa hari guna memastikan kesiapan di lapangan. Instruktur menekankan pentingnya sikap sopan dan profesional petugas saat mendatangi responden di lapangan. Peserta pelatihan dinyatakan lulus setelah melalui evaluasi pemahaman konsep dan praktik penggunaan aplikasi pendataan. ""Petugas yang lolos pelatihan akan mendapatkan surat tugas resmi sebelum turun ke lapangan,"" ujar penanggung jawab pelatihan. BPS Kupang menargetkan seluruh petugas siap sebelum jadwal pencacahan nasional dimulai.",,Madura Pos,2026-01-28
BPS Resmi Luncurkan Sensus Ekonomi 2026 di Probolinggo,"Badan Pusat Statistik (BPS) resmi mencanangkan pelaksanaan Sensus Ekonomi 2026 (SE2026) di Probolinggo, yang akan mencatat seluruh unit usaha mulai dari skala mikro hingga korporasi besar. Data yang dihasilkan nantinya akan digunakan sebagai dasar perencanaan pembangunan ekonomi lima tahun mendatang, termasuk penyusunan Produk Domestik Regional Bruto. Pemerintah daerah Probolinggo diminta turut mendukung sosialisasi program strategis nasional ini hingga ke tingkat kecamatan dan desa. ""Kami mengajak seluruh elemen masyarakat Probolinggo untuk mendukung kelancaran Sensus Ekonomi 2026,"" kata perwakilan BPS setempat. BPS berharap seluruh pemangku kepentingan di Probolinggo dapat bersinergi menyukseskan program ini.",,Kompas.com,2026-01-01
BPS Bandung: Sensus Ekonomi 2026 Jadi Rujukan Kebijakan Ekonomi Lima Tahun ke Depan,"Kegiatan pencanangan Sensus Ekonomi 2026 di Bandung berlangsung meriah dan dihadiri unsur pemerintah daerah, dunia usaha, serta akademisi. Pemerintah daerah Bandung diminta turut mendukung sosialisasi program strategis nasional ini hingga ke tingkat kecamatan dan desa. BPS menargetkan seluruh unit usaha di Bandung, baik yang berbadan hukum maupun tidak, dapat tercatat dalam basis data SE2026. ""Ini bukan sekadar pendataan, tapi investasi jangka panjang untuk kebijakan ekonomi yang lebih tepat sasaran,"" ujar salah satu akademisi yang hadir dalam acara pencanangan. Pelaksanaan SE2026 di Bandung ditargetkan rampung sesuai jadwal nasional yang telah ditetapkan.",,Detik,2026-01-17
Palembang Siap Sambut Pelaksanaan Sensus Ekonomi 2026,"Badan Pusat Statistik (BPS) resmi mencanangkan pelaksanaan Sensus Ekonomi 2026 (SE2026) di Palembang, yang akan mencatat seluruh unit usaha mulai dari skala mikro hingga korporasi besar. BPS menargetkan seluruh unit usaha di Palembang, baik yang berbadan hukum maupun tidak, dapat tercatat dalam basis data SE2026. Sensus ini merupakan yang ketujuh sejak pertama kali dilaksanakan pada 1986 dan menjadi rujukan utama penyusunan kebijakan ekonomi nasional maupun daerah. ""Kami mengajak seluruh elemen masyarakat Palembang untuk mendukung kelancaran Sensus Ekonomi 2026,"" kata perwakilan BPS setempat. BPS berharap seluruh pemangku kepentingan di Palembang dapat bersinergi menyukseskan program ini.",,Merdeka.com,2026-01-14
Pemerintah Ajak Pelaku UMKM Solo Aktif Berpartisipasi dalam SE2026,"Kementerian Koperasi dan UKM bersama BPS mengajak pelaku usaha mikro, kecil, dan menengah di Solo untuk berpartisipasi aktif dalam SE2026. Partisipasi UMKM dinilai krusial karena sektor ini menyumbang lebih dari separuh produk domestik bruto nasional. Sosialisasi turut melibatkan tokoh masyarakat setempat agar pesan tersampaikan lebih efektif ke pelaku usaha kecil. ""Semakin lengkap data usaha yang tercatat, semakin tepat sasaran program bantuan dan pembinaan dari pemerintah,"" kata perwakilan BPS Solo. Warga diimbau tidak ragu menerima kedatangan petugas resmi SE2026 di wilayah masing-masing.",,JPNN,2026-01-19
"Sosialisasi SE2026 di Kupang: Data Dijamin Rahasia, Bukan untuk Pajak","Kementerian Koperasi dan UKM bersama BPS mengajak pelaku usaha mikro, kecil, dan menengah di Kupang untuk berpartisipasi aktif dalam SE2026. Sebanyak 21 persen peserta sosialisasi di Kupang mengaku baru memahami mekanisme sensus setelah mengikuti kegiatan tersebut. BPS menegaskan data SE2026 hanya digunakan untuk kepentingan statistik dan tidak berkaitan dengan urusan perpajakan atau penegakan hukum. ""Kami akan terus turun ke lapangan agar tidak ada warga yang salah paham soal sensus ini,"" ujar petugas sosialisasi BPS. Warga diimbau tidak ragu menerima kedatangan petugas resmi SE2026 di wilayah masing-masing.",,Rilis Resmi BPS,2026-01-20
